2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995732273553990854e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.995732273553990854e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.995732273553990854e+00
